   222.9605630	    32.6057377	    -0.4188824	     0.1829619
   186.2807712	    33.1609494	    -0.5077462	     0.2760960
   112.2496852	    34.6229637	    -0.4260388	     0.1034071
   149.3035413	    33.9738349	    -0.4343475	     0.1090810
    74.7984827	    35.0891507	    -0.1687797	     0.2783177
    37.5886278	    35.8865715	    -0.3080919	     0.1196945
   186.4535438	    85.6670327	    -0.4736708	     0.2108131
   223.3053642	    84.9951184	    -0.5645225	     0.1377642
   149.4846360	    86.5056439	    -0.4009225	     0.1177788
   112.3765073	    87.2647244	    -0.3306815	     0.1049971
    75.3037809	    88.0049745	    -0.4442471	     0.1118769
    37.6964028	    88.9601706	    -0.1783895	    -0.0952475
   223.4849013	   137.4726529	    -0.5351103	    -0.0152185
   186.5466113	   138.3253751	    -0.3539026	    -0.0262296
   149.6700650	   139.0114164	    -0.3696860	     0.1331410
   112.5839110	   139.9011855	    -0.3176458	     0.0926414
    38.0603309	   141.6255007	    -0.3144961	     0.0790826
    75.4772992	   140.7796308	    -0.3936074	     0.0674834
   223.5839432	   189.6583983	    -0.4153558	     0.1202737
   186.7133654	   190.6591871	    -0.3017706	     0.0581630
   149.8726637	   191.6792415	    -0.3534067	    -0.0164229
   112.6253935	   192.6195587	    -0.1403583	    -0.0042761
    75.5277769	   193.5124894	    -0.2255257	     0.0624642
    38.4739174	   194.4923276	    -0.5098389	     0.0497216
   223.9765235	   242.4491911	    -0.5792218	    -0.3362845
   187.1113444	   243.3112151	    -0.4747429	    -0.1623547
   150.2011969	   244.3605259	    -0.4607800	    -0.1658258
   113.1211436	   245.3180364	    -0.4189395	    -0.0673564
    75.8656158	   246.3090373	    -0.3503364	     0.0080255
    38.5081156	   247.4682835	    -0.3353050	    -0.0741633
   209.1061443	    33.7768576	     0.2585926	     0.0465207
   245.8220981	    33.0086678	     0.3195173	     0.1616642
   172.2575754	    34.3616895	     0.1985747	     0.1122552
   135.2796276	    35.0128610	     0.1297228	     0.1092321
    60.5343161	    36.3778646	     0.3400941	     0.0335113
    97.7908742	    35.9034840	     0.4268240	    -0.1356003
    23.2840097	    37.1846182	     0.0885404	    -0.1319906
   246.2070765	    85.5976244	     0.1294311	    -0.0132876
   209.4599011	    86.4460123	     0.1074023	    -0.1134959
   172.3415943	    87.0112807	     0.3247783	     0.0700178
    98.1517042	    88.6553074	     0.2914873	    -0.0742001
   135.3248074	    87.9659270	     0.3024066	    -0.1351350
    60.6399161	    89.2954323	     0.4676091	     0.0369235
    23.4037981	    90.1207913	     0.2094844	    -0.0361408
   246.4006904	   138.0861479	     0.1429854	    -0.1073301
   172.5141695	   139.5631633	     0.3670539	     0.1062318
   209.5628085	   138.8970674	     0.2155335	    -0.0748024
   135.5033121	   140.5205957	     0.3425075	    -0.0002313
    98.4702467	   141.4774536	     0.1952482	    -0.1021205
    61.8356821	   141.9513043	    -0.5022123	     0.2831608
    23.5851668	   143.1075423	     0.2576453	    -0.0096139
   246.5083839	   190.4883595	     0.2547931	    -0.1182006
   209.6049026	   191.3762895	     0.3930110	    -0.0671944
   172.6176284	   192.3579206	     0.4831391	    -0.1031239
   135.6048932	   193.3488498	     0.4603427	    -0.1413821
    98.5679433	   194.3397612	     0.3167375	    -0.1724429
    61.2181349	   195.0195010	     0.3341852	     0.1150640
    23.7857845	   196.0095294	     0.2754341	     0.0999016
   246.8572818	   242.8272376	     0.1378015	    -0.0524989
   209.9886462	   243.9921402	     0.2374434	    -0.1826674
   173.0035322	   244.9931741	     0.3215431	    -0.1391130
   135.9902167	   245.9996660	     0.2953158	    -0.0909105
    98.7922725	   247.1221606	     0.3085452	    -0.1483441
    61.4922215	   248.0078186	     0.2719217	     0.0416949
    23.9992191	   249.0129442	     0.2693489	     0.1231809
   195.9911860	    34.7640532	     0.1135881	     0.0999313
   232.8152146	    34.0224753	     0.2051625	     0.1862435
   158.7832913	    35.4938898	     0.2711729	     0.0229383
